TransactionID,CustomerName,PhoneNumber,City,CardNumber,TransactionDate,Amount,Merchant,Category,IsFraud
224,Nachiket Agrawal,8854749297,Gorakhpur,4552578284106720,2024-08-29 08:30:07,42735.18,Zomato,Utilities,0
225,Tristan Mall,+910187186375,Karimnagar,4028140693751509,2024-10-26 15:37:59,228.01,Myntra,Recharge & Bills,0
226,Ojasvi Savant,02662991234,Loni,4265650455478135,2024-12-12 03:20:16,33031.04,Big Bazaar,Travel,0
227,Bimala Swaminathan,+914947873002,Dewas,4196106462879231,2024-05-15 16:57:30,17321.68,Tata Cliq,Utilities,0
228,Aarna Soni,1589042902,Surendranagar Dudhrej,4146273014719595,2024-09-07 01:42:22,46649.33,Reliance Digital,Transport,0
229,Girindra Ganesh,5544518952,Durgapur,4520456504481836,2024-12-27 03:00:51,11754.77,Swiggy,Groceries,0
230,Omisha Sharma,+911207545279,Malegaon,4576521328338984,2025-01-27 01:11:40,23701.51,Swiggy,Health & Wellness,0
231,Raagini Basak,+911089071401,Hyderabad,4013223423216113,2024-03-11 18:32:29,39640.44,Big Bazaar,Travel,0
232,Yashasvi Bir,+919083342801,Dibrugarh,4193932501249554,2024-05-05 19:45:21,6399.69,Snapdeal,Food & Dining,0
233,Jatin Shukla,+918275480157,Kharagpur,4592712566383614,2024-12-25 04:06:12,43722.1,Paytm Mall,Electronics,0
234,Henry Randhawa,08112669121,Davanagere,4794738646317526,2024-03-09 10:25:32,22900.71,Big Bazaar,Health & Wellness,0
235,Vedhika Vaidya,02711477320,Meerut,4396136749946576,2024-11-18 09:07:59,48500.84,Flipkart,Travel,0
236,Saksham Memon,7784858800,Kochi,4702695249911876,2025-01-06 08:02:43,13324.64,Snapdeal,Health & Wellness,0
237,Vinaya Choudhary,7889778280,Firozabad,4756770028427629,2024-07-03 19:35:17,42603.09,Tata Cliq,Health & Wellness,0
238,Lajita Chatterjee,05565033349,Amritsar,4969545009025599,2024-03-14 21:58:39,31377.28,Paytm Mall,Utilities,1
239,Anthony Nadig,09659171357,Rourkela,4152085076986404,2024-11-29 18:03:22,3514.2,Myntra,Transport,0
240,Girish Nayar,01987635148,Bhiwani,4563718344049638,2024-11-02 00:41:19,21755.18,Flipkart,Electronics,0
241,Amrita Walia,6908357232,Raebareli,4366498782082974,2024-05-26 04:07:01,34730.66,Amazon India,Groceries,0
242,Yatan Mukherjee,07866032420,Alwar,4513644249363125,2024-05-18 00:02:23,2900.35,Zomato,Food & Dining,0
243,Xiti Dara,9847139155,Noida,4070015941651627,2024-06-04 03:18:57,12285.45,Swiggy,Recharge & Bills,0
244,Edhitha Sampath,03425754090,Mathura,4321234764907852,2024-12-01 04:09:46,9084.84,Big Bazaar,Electronics,0
245,Chameli Kade,+917560417765,Salem,4864518376064414,2025-03-03 02:24:37,19188.96,Reliance Digital,Travel,0
246,Ryan Mody,09112382965,Morena,4481569857002723,2024-03-05 15:55:17,7241.57,Paytm Mall,Entertainment,0
247,Veer Chakraborty,03420696942,Arrah,4429543165266937,2024-03-12 12:30:49,33375.35,Paytm Mall,Entertainment,0
248,Raagini Jhaveri,3436262044,Tadipatri,4910867713334475,2024-07-30 20:26:10,7982.98,Paytm Mall,Food & Dining,0
249,Girish Bhargava,+915375990048,Barasat,4359710725636693,2024-06-11 23:26:55,15027.8,Swiggy,Entertainment,0
250,Lucky Lad,+915027456449,Hazaribagh,4528092428757217,2024-07-05 16:51:55,15175.87,Swiggy,Travel,0
251,Nihal Sibal,01707587771,Amravati,4625728703203201,2024-09-03 02:16:39,19130.08,Zomato,Recharge & Bills,0
252,Faraj Koshy,01504165915,Bhopal,4134228499390894,2024-05-13 14:16:36,34994.03,Amazon India,Health & Wellness,0
253,Barkha Naidu,+911896164236,Jaipur,4777490509759235,2025-02-02 17:35:42,28339.86,Amazon India,Recharge & Bills,0
254,Yauvani Iyengar,07674996165,Raebareli,4266421476492516,2025-01-21 14:32:52,41658.66,Myntra,Transport,0
255,Charita Dixit,+914386490810,Sasaram,4108573278814768,2024-04-04 05:17:35,17680.82,Reliance Digital,Recharge & Bills,0
256,Maya Bath,+916459779452,Udaipur,4617945491801729,2025-01-03 18:57:16,37803.31,Big Bazaar,Electronics,0
257,Chavvi Patel,6412203103,Bhagalpur,4941680061027762,2025-02-04 20:52:27,32352.4,Myntra,Travel,1
258,Sai Sundaram,00793349605,Kota,4236831472760129,2025-02-17 22:22:25,18306.58,Big Bazaar,Electronics,0
259,Anirudh Sami,5814671795,Junagadh,4679984076789970,2024-06-02 12:46:17,16403.28,Swiggy,Clothing,0
260,Madhavi Saha,5729341722,Sangli-Miraj & Kupwad,4243757383959727,2025-02-10 11:01:32,39346.99,Zomato,Utilities,0
261,Devansh Nazareth,01931837455,Proddatur,4167433800545224,2025-01-20 00:17:38,13699.11,Big Bazaar,Entertainment,0
262,Oliver Dalal,+915247871255,Bhilai,4289107711991809,2024-09-17 11:41:06,47214.97,Myntra,Food & Dining,0
263,Max Wagle,03266678507,Hyderabad,4760375482145651,2024-11-03 22:03:46,23469.74,Flipkart,Clothing,0
264,Daksha Murthy,00489267389,Hapur,4155626060290845,2024-08-14 07:27:42,11358.17,Swiggy,Utilities,0
265,Harini Dutta,+910894346810,Rampur,4341085628843188,2024-10-04 18:16:11,39555.03,Amazon India,Entertainment,0
266,Chandani Mane,9268315893,Malda,4101749075399891,2024-06-03 06:46:48,22793.82,Myntra,Recharge & Bills,0
267,Aishani Tara,6776228277,Anand,4266110627371584,2024-08-07 21:11:22,31963.61,Zomato,Electronics,0
268,Michael Dalal,04544702296,Farrukhabad,4377028519611592,2024-06-24 22:25:58,23626.7,Snapdeal,Utilities,0
269,Krishna Soman,9228777251,Munger,4327018510679491,2024-08-27 03:41:17,30543.1,Flipkart,Travel,0
270,Chatresh Vig,+917801820433,Guwahati,4658074120948189,2024-04-06 12:55:39,15179.29,Swiggy,Electronics,0
271,Hardik Ganguly,02241246209,Bokaro,4690705626085642,2024-04-08 19:40:06,47318.45,Myntra,Travel,0
272,Waida Trivedi,6140578617,Vellore,4046152654610333,2024-12-21 13:38:51,11816.52,Tata Cliq,Clothing,0
273,Kashvi Zachariah,+913868700794,Mumbai,4048913824967186,2024-05-22 11:36:31,18613.47,Tata Cliq,Health & Wellness,0
274,Gaurav Rana,1284639855,Bidhannagar,4749465398402894,2024-03-31 15:05:47,36357.3,Swiggy,Electronics,0
275,Odika Suresh,08118071569,Munger,4355379502097000,2024-11-20 17:19:52,30821.05,Myntra,Groceries,0
276,Timothy Kaur,05047930361,Jehanabad,4017537030453199,2024-11-02 06:52:48,10941.76,Paytm Mall,Transport,0
277,Anusha Handa,0894870605,Vellore,4283999219212498,2025-01-30 16:53:41,5057.8,Zomato,Utilities,0
278,Robert Natt,+919036133254,Jalandhar,4187758030468755,2024-03-06 11:20:27,32276.86,Amazon India,Health & Wellness,0
279,Elijah Sarna,+917911006512,Mango,4760954317350585,2025-01-06 20:54:18,48413.52,Paytm Mall,Electronics,0
280,Sudiksha Rajagopalan,06991507859,Moradabad,4496110804661965,2024-06-03 00:00:51,32121.05,Snapdeal,Groceries,0
281,Laksh Basu,+912496854982,Nandyal,4091939284567972,2024-05-15 16:11:05,16742.11,Big Bazaar,Recharge & Bills,0
282,Sai Jaggi,+915377959959,Gurgaon,4954508920388063,2024-07-15 23:51:05,41507.91,Tata Cliq,Transport,0
283,Keya Jha,02050150812,Gandhidham,4217073033793371,2024-12-14 18:05:32,40671.34,Reliance Digital,Food & Dining,0
284,Anthony Goda,01026153473,Serampore,4950033423425837,2024-05-12 19:22:47,39453.32,Snapdeal,Groceries,0
285,Chakradhar Gulati,4253042897,Jodhpur,4896112233865593,2024-08-18 06:51:27,49203.0,Big Bazaar,Utilities,0
286,Warda Som,09690333736,Farrukhabad,4912868578725581,2024-11-29 04:33:08,8807.41,Amazon India,Clothing,1
287,Udyati Vala,5677665754,Nagpur,4692548121478534,2024-10-17 06:10:31,39520.23,Reliance Digital,Recharge & Bills,0
288,Jagvi Barad,3535444392,Bangalore,4734151488814316,2024-04-19 12:34:20,8794.89,Amazon India,Clothing,0
289,Triya Oak,+915366377805,Gangtok,4456690782633373,2024-06-03 05:42:39,26351.67,Flipkart,Travel,0
290,Liam Dube,09999663618,Maheshtala,4407553666845903,2024-10-10 21:27:29,18165.74,Snapdeal,Electronics,0
291,Ekaraj Raju,03348170580,Khammam,4159741218209708,2024-05-15 23:20:58,11155.33,Snapdeal,Groceries,0
292,Nathan Mukherjee,3874302716,Hajipur,4621286716323460,2025-01-16 02:35:50,45446.71,Tata Cliq,Entertainment,0
293,Praneel Sankaran,06291603248,Jabalpur,4977790147546920,2024-08-12 15:49:30,48204.91,Amazon India,Travel,0
294,Turvi Bala,+917656360041,Khammam,4768151185672438,2024-09-17 00:07:00,21371.05,Flipkart,Travel,0
295,Chaitaly Dash,6210427523,Katihar,4771183727422092,2024-04-12 12:07:18,22233.76,Flipkart,Food & Dining,0
296,Ryan Chand,+916005313122,Vijayanagaram,4708164709006333,2024-07-27 23:11:41,3377.54,Myntra,Recharge & Bills,0
297,Alexander Ratti,5063731495,Jabalpur,4558393866133157,2024-07-08 01:15:34,27462.99,Zomato,Health & Wellness,0
298,Eesha Subramaniam,+915099768389,Muzaffarpur,4649718924195627,2024-07-11 10:09:04,26574.79,Paytm Mall,Utilities,0
299,Samarth Barad,+919752450864,Berhampur,4914363910257434,2024-05-02 08:55:31,5049.01,Flipkart,Utilities,0
300,Ekaraj Hans,+912321298338,Purnia,4533803396852704,2024-03-29 13:31:33,10829.65,Paytm Mall,Transport,0
301,Fariq Parsa,06277689627,Eluru,4423362934497343,2025-02-02 09:38:29,41388.22,Swiggy,Health & Wellness,0
302,Ekbal Nath,+917323008576,Tenali,4149828246747461,2024-10-08 18:47:49,15696.16,Zomato,Entertainment,0
303,Yashodhara Suresh,5066337050,Bhilwara,4674916016923645,2024-12-29 00:00:50,7716.68,Paytm Mall,Electronics,0
304,Pallavi Gandhi,04488694611,Asansol,4243992011669188,2025-02-20 20:35:37,4359.68,Swiggy,Electronics,0
305,Kavya Grewal,2372817932,Allahabad,4364027011686461,2024-05-09 17:40:46,18695.08,Big Bazaar,Utilities,0
306,Wahab Sridhar,01004090138,Gandhinagar,4346791214161415,2024-07-15 08:20:24,47835.57,Tata Cliq,Food & Dining,0
307,Ganga Chaudhry,+917620918435,Tadipatri,4775965555356699,2024-03-26 16:46:58,20599.35,Swiggy,Groceries,0
308,Ijaya Sangha,01649328980,Mehsana,4863050505739766,2024-12-16 13:08:22,30060.46,Zomato,Electronics,0
309,Naveen Narain,04347128715,Ramgarh,4487271783332118,2024-08-20 08:45:12,10715.67,Paytm Mall,Transport,0
310,Jack Pillai,+915690409836,Imphal,4566863341411154,2024-12-17 01:58:13,17570.69,Tata Cliq,Food & Dining,0
311,Manan Mander,+910954814973,Jalna,4289931608752432,2024-09-14 14:01:52,14000.55,Reliance Digital,Health & Wellness,0
312,Urvashi Pall,06184438612,Amaravati,4052330276420866,2024-07-13 12:08:36,48729.88,Snapdeal,Recharge & Bills,0
313,Manbir Puri,02015720185,Jalgaon,4472927742333052,2024-12-11 09:40:02,27881.31,Snapdeal,Entertainment,1
314,Jhalak Apte,+911117830999,Panipat,4301367492617643,2024-11-05 01:01:42,13736.19,Myntra,Food & Dining,0
315,Meera Yadav,7189813129,Kolkata,4926764921518266,2025-01-14 03:43:52,9152.14,Big Bazaar,Recharge & Bills,0
316,Onveer Sampath,0340848729,Satara,4510293218401186,2024-06-28 10:12:03,3572.31,Amazon India,Electronics,0
317,Jagrati Mall,+919618446267,Rohtak,4988310303243290,2024-10-04 20:55:27,10835.13,Swiggy,Travel,0
318,Ladli Bal,3141818615,Mirzapur,4283143598926259,2025-01-04 09:55:57,18565.65,Zomato,Recharge & Bills,0
319,Girish Wadhwa,09484910256,Hapur,4423401636112840,2024-10-19 03:31:08,44178.78,Big Bazaar,Clothing,0
320,Omya Shankar,+917578446834,Farrukhabad,4792408222694050,2024-12-04 05:39:12,2583.15,Flipkart,Entertainment,0
321,Varsha Tank,8160930685,Dehri,4511131290148706,2024-08-16 03:04:00,21258.34,Snapdeal,Travel,0
322,Kashvi Chowdhury,03814474430,Bellary,4972832152850675,2024-07-29 16:40:20,10856.89,Tata Cliq,Electronics,0
323,Quincy Ratti,00167318826,Morbi,4807970509754512,2024-03-06 11:17:44,5633.4,Snapdeal,Travel,0
324,Neel Dey,06053134026,Bathinda,4243765456284170,2024-11-14 08:13:21,15490.13,Reliance Digital,Health & Wellness,0
325,Hritik Bail,+912580305690,Nangloi Jat,4237416787256861,2024-04-24 12:09:16,2833.62,Reliance Digital,Entertainment,0
326,Rushil Som,1892392312,Agra,4471639282341434,2024-11-18 05:54:10,38390.74,Myntra,Entertainment,0
327,Varenya Bhat,6041454563,Nashik,4326093106684339,2024-07-13 00:39:27,485.72,Swiggy,Clothing,0
328,Daksha Choudhury,+910825559895,Bally,4000534749162475,2024-07-23 16:04:33,26675.86,Reliance Digital,Utilities,0
329,Charvi Som,+918202368485,Sultan Pur Majra,4961129109337119,2024-10-02 17:44:19,33435.6,Zomato,Electronics,0
330,Mitali Talwar,8812786866,Tiruppur,4617688029424099,2024-03-28 01:53:18,37127.86,Swiggy,Groceries,0
331,Jagat Garg,+910834024240,Bhagalpur,4029390878844343,2024-12-04 12:39:55,3985.34,Zomato,Recharge & Bills,0
332,Ishani Kanda,4240891649,Mango,4059551842694501,2024-11-02 13:34:45,20280.7,Swiggy,Entertainment,0
333,Qasim Goda,+919724042269,Coimbatore,4543962736527174,2024-05-13 23:04:54,1140.74,Zomato,Clothing,0
334,Caleb Deo,+911429001851,Kolhapur,4163761820916601,2024-04-16 04:51:30,30944.45,Zomato,Electronics,0
335,Harshil Minhas,+918620303662,Baranagar,4972457230848101,2025-01-18 20:06:37,5382.57,Swiggy,Recharge & Bills,0
336,Caleb Dora,+916859262494,Vasai-Virar,4617213145195158,2025-02-26 01:12:55,4024.49,Myntra,Food & Dining,0
337,Arya Dhillon,+915226557676,Durgapur,4754102252677111,2024-10-14 21:08:20,38977.98,Flipkart,Utilities,0
338,Gagan Keer,00305872105,Kolhapur,4668788788361967,2024-09-25 02:44:42,26577.18,Reliance Digital,Food & Dining,0
339,Hitesh Borah,09202521310,Jalgaon,4728633302126066,2024-07-26 19:36:04,47915.35,Big Bazaar,Transport,0
340,Yahvi Dyal,+916678498436,Darbhanga,4728476570412002,2024-10-25 02:33:32,12872.81,Big Bazaar,Recharge & Bills,0
341,Nidhi Rai,+910563411159,Bhopal,4862369036289179,2024-09-05 21:05:42,37981.7,Flipkart,Clothing,0
342,Chaitanya Sule,+910514054683,Katni,4428113904383038,2024-06-17 00:04:50,31434.64,Paytm Mall,Recharge & Bills,0
343,Max Sheth,+911332288985,Mira-Bhayandar,4215681820967909,2024-06-25 03:21:42,22500.37,Snapdeal,Recharge & Bills,0
344,Luke More,1717524214,Nagercoil,4459606339912976,2024-04-11 07:08:35,48551.56,Zomato,Clothing,0
345,Kai Sastry,08955168740,Sambalpur,4127474721970546,2024-08-07 04:16:38,23499.16,Myntra,Entertainment,0
346,Ikbal Chada,+911663651559,Rajpur Sonarpur,4214629613671577,2024-09-02 09:53:03,17661.92,Flipkart,Entertainment,0
347,Qushi Solanki,+910306442121,Machilipatnam,4147082723590968,2024-03-28 16:51:56,1976.6,Zomato,Entertainment,0
348,Vasatika Soman,2659608931,North Dumdum,4476834201654232,2024-07-18 02:44:37,43226.08,Flipkart,Recharge & Bills,0
349,Balhaar Kamdar,3682963533,Uluberia,4027275164807272,2024-11-07 14:23:07,19285.68,Snapdeal,Utilities,0
350,Ishaan Goda,06528928664,Anantapuram,4044817766558685,2024-12-26 14:19:34,36972.16,Amazon India,Travel,0
351,Bimala Salvi,+913786137157,Tenali,4111096179817891,2025-01-11 10:30:42,28625.67,Reliance Digital,Food & Dining,0
352,Zilmil Nadkarni,02963863960,Warangal,4538444463060007,2024-05-03 00:48:53,25118.23,Amazon India,Travel,0
353,Ekantika Jani,+911060920981,Nagpur,4265826312819642,2025-01-23 15:48:27,44966.43,Zomato,Electronics,0
354,Arin Chauhan,+917911244211,Mirzapur,4752334383640419,2025-03-02 13:51:36,8710.69,Reliance Digital,Travel,0
355,Advaith Gokhale,9901557998,Kozhikode,4617061713665726,2024-05-13 07:10:13,26251.02,Snapdeal,Clothing,0
356,Thomas Chacko,2447315847,Junagadh,4139080882351305,2024-07-09 16:08:40,45905.05,Swiggy,Health & Wellness,0
357,Pallavi Magar,09196639551,Rourkela,4342346199423761,2025-02-10 08:04:47,33977.0,Amazon India,Food & Dining,0
358,Ishita Korpal,+913552510505,Kirari Suleman Nagar,4849649856012563,2025-01-05 14:56:29,4815.85,Swiggy,Entertainment,0
359,Radhika Nadkarni,03307704611,Tirunelveli,4381649383184913,2024-10-13 08:50:23,42593.16,Snapdeal,Clothing,0
360,Geetika Babu,+917164455618,Kumbakonam,4963904090742602,2025-02-15 08:59:21,29178.7,Big Bazaar,Food & Dining,0
361,Upkaar Garde,+913580040104,Bilaspur,4647715910300213,2024-07-07 20:31:02,32837.13,Swiggy,Clothing,0
362,Wridesh Sridhar,7457314415,Tiruppur,4964229712529677,2024-11-18 23:39:25,46906.31,Myntra,Utilities,0
363,Devika Setty,2812356798,Silchar,4170303763715392,2024-12-25 05:54:11,39603.93,Big Bazaar,Utilities,0
364,Ayush Soni,8754181563,Sikar,4146249127113074,2024-05-16 02:29:48,33555.76,Tata Cliq,Food & Dining,1
365,Wakeeta Venkataraman,01031310094,Amritsar,4850745106634366,2024-05-12 01:42:17,15512.42,Reliance Digital,Food & Dining,0
366,Bhavna Aggarwal,+912897432512,Thoothukudi,4439666134732354,2024-11-06 19:35:02,24364.92,Reliance Digital,Clothing,0
367,Vrinda Kota,01009438822,Salem,4207650241209571,2024-10-16 22:41:15,14860.03,Flipkart,Utilities,0
368,Isaiah Madan,8026325703,Karimnagar,4577584745705457,2025-02-13 15:26:46,41772.48,Tata Cliq,Groceries,0
369,Dayamai Halder,+919859167954,Bangalore,4136148782455691,2024-08-13 12:43:03,43832.0,Snapdeal,Clothing,0
370,Teerth Mandal,1074065004,Etawah,4272849824741402,2024-08-27 17:31:04,7797.21,Big Bazaar,Recharge & Bills,0
371,Yuvraj Raju,06144942965,Kollam,4882142369143073,2025-03-01 18:50:07,8360.4,Paytm Mall,Groceries,0
372,Riya Munshi,5756766708,Bidar,4268344149782667,2024-04-10 18:25:55,33850.51,Reliance Digital,Travel,0
373,Abeer Shere,7010415914,Bathinda,4294398529894060,2024-04-22 09:03:36,37644.32,Paytm Mall,Transport,0
374,Vedhika Iyer,+911029181331,Nagpur,4198038287232445,2024-12-08 18:08:33,15542.45,Paytm Mall,Transport,0
375,Anthony Goyal,+913288377441,Arrah,4601467238497917,2024-08-19 09:04:53,47361.8,Paytm Mall,Travel,0
376,Bahadurjit Saxena,+915277402588,Karnal,4661766204719601,2024-10-15 22:15:36,38928.39,Tata Cliq,Utilities,0
377,Pranit Tripathi,8425995996,Ranchi,4812259572446179,2024-07-28 16:41:57,8186.7,Reliance Digital,Recharge & Bills,0
378,Ishwar Barad,1759025176,Chapra,4231177533126610,2024-03-28 12:27:04,12575.16,Paytm Mall,Food & Dining,0
379,Samar Bandi,+910569815287,Dhule,4347743326831905,2024-11-03 19:02:09,5219.23,Tata Cliq,Electronics,0
380,Harrison Dalal,03098503446,Jabalpur,4855982176619127,2025-01-02 07:37:54,38179.53,Myntra,Travel,0
381,Adya Balan,+915643502385,Noida,4418938984690817,2024-10-16 19:05:11,7452.7,Swiggy,Electronics,0
382,Hemang Banik,08356743000,Deoghar,4199051699187247,2024-12-10 09:10:30,11179.7,Paytm Mall,Food & Dining,0
383,Indira Hari,06033190368,Kanpur,4087066266821718,2025-02-15 21:15:59,20803.36,Swiggy,Utilities,0
384,Varenya Das,1148375374,Suryapet,4010272405593422,2024-10-25 20:44:12,19369.69,Flipkart,Food & Dining,0
385,Vihaan Mody,8315203771,Panchkula,4384588105697413,2024-05-22 12:31:21,16002.38,Flipkart,Food & Dining,0
386,Udarsh Jha,02680408509,Firozabad,4449641049670666,2024-08-23 21:49:01,6966.22,Myntra,Travel,0
387,Nicholas Raj,03204413845,Agra,4059660186487693,2024-12-08 18:52:16,7025.76,Paytm Mall,Travel,0
388,Unnati Bansal,07836091498,Rajkot,4544901495427704,2024-08-22 07:30:17,45302.29,Amazon India,Entertainment,0
389,Edhitha Barman,3044058093,Moradabad,4244472322903104,2024-05-15 00:38:19,7561.03,Snapdeal,Utilities,0
390,Eta Parsa,06574902504,Gudivada,4871813359561648,2024-04-29 00:51:01,38831.01,Reliance Digital,Entertainment,0
391,Faras Kapur,8986818097,Ratlam,4193588953690263,2024-12-25 15:18:37,11998.13,Snapdeal,Travel,0
392,Indira Tiwari,+915793763928,Vellore,4394353537513763,2024-07-23 00:13:47,41850.72,Paytm Mall,Recharge & Bills,0
393,Sudiksha Aurora,+911648712060,Srinagar,4944551166829732,2025-02-16 22:40:20,31634.55,Snapdeal,Transport,0
394,Chakradev Borah,5767647229,Saharanpur,4886652683415599,2024-10-26 21:17:01,14634.47,Amazon India,Recharge & Bills,0
395,Chanakya Vasa,9864565220,Chinsurah,4995765728941342,2024-09-12 01:04:53,28576.12,Big Bazaar,Electronics,0
396,Hitesh Kata,4213882090,Chennai,4995154214477329,2024-06-24 12:04:13,18094.13,Tata Cliq,Utilities,0
397,Wakeeta Lall,+912415131528,Bally,4053496782741175,2025-02-12 16:12:46,49417.74,Tata Cliq,Groceries,0
398,Thomas Hayre,07272742318,Delhi,4815061853800323,2024-10-18 04:22:09,23559.74,Swiggy,Food & Dining,0
399,Charita Kata,07769587413,Tumkur,4178932064969357,2024-09-08 12:37:56,910.49,Flipkart,Food & Dining,0
400,Wahab Balakrishnan,04836085456,Mango,4753612751562771,2024-10-23 21:31:37,32889.51,Flipkart,Recharge & Bills,0
401,Imaran Narayan,+919800615581,Kadapa,4640473504763928,2024-09-28 15:15:26,16692.68,Amazon India,Food & Dining,0
402,Agastya Banik,+918186702440,Shahjahanpur,4583286342556380,2024-12-14 06:25:28,40694.09,Big Bazaar,Travel,0
403,Girish Raman,+919456804473,Bilaspur,4416624111860083,2024-10-25 09:04:02,23978.71,Big Bazaar,Clothing,0
404,Meera Pradhan,1739063757,Bijapur,4646136847488362,2024-03-11 03:41:07,38831.9,Paytm Mall,Groceries,0
405,Daniel Tak,06452059960,Bhagalpur,4211823793126972,2024-09-23 17:44:50,2285.93,Reliance Digital,Groceries,0
406,Neel Venkatesh,1237106728,Kolhapur,4875357788116166,2024-04-22 21:36:42,15572.79,Swiggy,Utilities,0
407,Kamya Venkataraman,4773522870,Erode,4604164485959221,2024-06-25 04:04:59,1927.38,Reliance Digital,Entertainment,0
408,Ekalinga Palla,8350344694,Sambhal,4271043318751090,2024-09-02 11:47:55,39063.99,Zomato,Entertainment,0
409,Ganga Malhotra,9732033192,Dehradun,4883192134249126,2025-01-07 22:45:17,18464.16,Swiggy,Travel,0
410,Krishna Rajan,7548581932,Asansol,4051028767548135,2024-10-08 00:11:02,19393.57,Big Bazaar,Travel,0
411,Lavanya Prasad,+910375830945,Arrah,4877418652057569,2024-05-26 11:49:36,18430.61,Tata Cliq,Entertainment,0
412,Suhani Swaminathan,+917810509222,Gurgaon,4809404760440908,2025-02-02 16:43:24,36381.36,Flipkart,Health & Wellness,0
413,Zaitra Atwal,6601382412,Varanasi,4070518439055292,2024-12-09 22:02:38,41134.83,Tata Cliq,Entertainment,0
414,Ubika Chakrabarti,+911212590203,Jaunpur,4938620448515795,2025-01-23 04:19:20,4095.44,Myntra,Entertainment,0
